Teks,label
"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",0
bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,0
Bisi ga enak ga bantuin beberes ato masak2nya :(,0
Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,0
Blm beres sep. Malah byk bug,0
Blm mad ntr sore td udh ktmu,0
bntr lagi pulang,0
Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik ,0
Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0
"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",0
"boleh install sendiri, nanti juga saya bawa installernya.",0
Boleh minta alamat nya kalo dari gang softball kmna gtu,0
Boleh nitip coklat ke alhuda?,0
Boleh yang di depan ramen aa gpp jam 12.39 ya,0
Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0
"Btw magicomnya yg sedang Gais, gaada yg gede",0
Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0
Bu mau mastiin ketemu di jica kan Bu?,0
Buat yg mahasiswa baru,0
"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",0
Cape sih tp da susah euy kalo udah pikiran gtu teh,0
Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0
"cari yang seken, murah meriah kualiatasnya masih bagus kok",0
Ceritanya biasa aja. Tp tetep bikin nangis,0
Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0
Cukup alquran sbgai pedoman bagi org2 yg beriman.,0
"da gapapa public juga, asal jangan ada yang dimasukin.",0
Da sebenernya makan sama indomie ge cukup aku mah 😂,0
"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",0
Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0
Derr ya jangan wacana kaka bunda,0
"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0
Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0
Diagnosa mana? Di pasien_irj ga ada diagnosa,0
nama1 helmkuuuu.:'(,0
nama1 ntr aku ke kosan kamu yaaaaa,0
dikirim nya disatuin ?,0
nama1 dah selesei blm machine learningnya ?,0
nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0
"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0
"nama1, minta controller dan view nya aja.",0
"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",0
nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0
nama1 di kosan gaaa? Mau numpang dooong,0
"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",0
nama1 ke pt. inti?,0
nama1 maapin baru buka line,0
nama1 mau pergi ga? Kalo engga aku mau ke kosan,0
"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",0
nama1  Cara bikin makalah yang daftar isinya langsung jadi gmana?,0
nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),0
Dilantai 2 ya tepat diruang skripsi,0
Dimulai dari angka 0,0
Dmana aja kang boleh hehe,0
Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0
Dr ciateul terus masa kekalapa lg (frown),0
"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",0
E& (gila) ada namakuuu. Kapan aku luluuus,0
Edan edan nama1 semoga menjadi keluarga samawa ,0
Eh aku instances deh. Diload ga bs ,0
"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",0
"Eh gatau, td Bagus yang nanyain",0
"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0
Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0
Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0
emang berbayar nama1 .,0
Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0
Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0
nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0
Food Teh maksudnya bukan beras kan kang? ,0
Ga ada birthday nya? Wkwk,0
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0
Gaaais penamaannya kyk nama1 nih biar rapih,0
Gaada buat yg bukan temen mah,0
Gaes gaes mau drakor gaes besok yawww,0
Gais aku sudah brgkt. Mau matiin hp,0
Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0
Gais kalo dri upi ke unisba pake angkot apa pulang pergi? ,0
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0
Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0
Gais laporan 40 itu di bimbingan pembimbing lapangan?,0
Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0
Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0
Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0
"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0
Gampang da cuma tampilan doang.,0
Gara gara batman. Pdhl udh diulang,0
"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",0
Geng hari ini mau jam brpa ? Respon yah...,0
Gimana nuy menghadapi beliau?,0
Gpp kali beda beda sep,0
Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0
Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0
Guys di bdg ada studi foto yg gini gaaak,0
Guys numpang promosi bisi ada yg butuh..  Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake..  Harga PM ,0
"Guys, aku ganti template nya.",0
"Guys, untuk groupwherenya pake github aja ya ",0
"habis ini, pake groupwhere. biar ga berceceran filenya.",0
Haha ayook kita bully adi ndut sama sama 😃😃,0
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0
Harganya kisaran 50rb nama1 😂,0
Hari kamis saya baru masuk,0
"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0
"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0
Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0
Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0
hmmm tiket ke batam berapa duit gile~,0
Hub kita lg kalo udah dkt wktnya.,0
"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0
"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0
"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0
Ini ini udh disini mau apa aku gorengin,0
Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0
"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0
"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0
"itu masih pake data dummy, ntar gampang itu mh.",0
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0
itu yang tugas pentaho langsung presentasi di pentaho nya ?,0
Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0
"Iya  nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea.. ",0
Iya ih ko sedih sih gtau kapan lg ke bandung :(,0
Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0
Iya kalau ada yang kosong agus atau sept,0
Iya kan file terkahir itu data_pasien. -_-,0
Iya kar lg dikosan nih. Numpang ap?,0
iya ke singapur make yang 1dolar tea gening wkwk,0
Iya liat mock up nya maksudnya,0
Iya put alat masak makan mah aku usahain ada,0
"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0
Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0
"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0
Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0
Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0
Iyalah makin malam makin mahal kek yg suka dijalanan,0
Jadi kapan kita meet upnyaa nih temaan temaan?,0
Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0
"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0
Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0
Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0
"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0
"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0
"Jam 12 wid, nanti berangkat jam 10",0
Jam 8 berangkat aja gmn teh,0
Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa ,0
"Jangan di agendain, suka ga jadi wkwkwk ",0
Jangan gitu kang.. Aku tersinggung.,0
Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0
Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0
Jauh amat jemput di poskamling cilimus dee,0
Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0
"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0
Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0
"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0
Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0
Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka ,0
Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh   ...sudah pakai box dan air gelas,0
Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0
Kalau gamepro uasnya materi atau praktek Pak?,0
Kalau ini gagal. Urg pindah haluan ke sana deh,0
Kalau mau bikin model/controller mending per apa y?,0
Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?,0
"Kalem, saya diantapani lagi ujian sama intan. Hher",0
Kalian udh brp kali bimbingan? Ngomongin apa aja aku blm pernah,0
Kalo ada daun pepaya mah bungkus daunnya pake pepaya put,0
kalo aku ngasihinnya habis ashar aja gpp ?,0
"kalo aku sih pertabel  nama1, mnyesuaikan kebutuhan :)",0
Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?,0
Kalo engga belakang aqila ada 600/bulan gatau masih apa engga deh,0
Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita,0
Kalo kata raditya dika tuh cara pandang org ttg cinta akan berubah setelah mengalami patah hati terhebat. Haha,0
"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du",0
Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,0
kalo ngga besok ke kampus senin  nama1 ke kampus nya ,0
Kalo nonton hr ini mahal yah? Week end,0
"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin",0
Kalo pake daging yg dah direbus enak gak dijadiin sate?,0
Kalo satpam tanya bilang aja ketemu saya,0
Kalo udah ad progres besok aja jam 2an kesini..,0
kamu kapan ke bandungg??,0
kamu sibuk ngapain aja disana ?,0
Kamu yah yang ngajakin mereka.,0
"Kan bapaknya ngomong2 ya, trs ditanya siapa itu, aku blg lg rame ma sibuk dikampus nanti yaa",0
Kan dia masih gatau ngeditnya kek gmn haha,0
Kan ini karna bulan baru qaqa 😂 bisa ngomong gituch,0
Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi,0
Kantin fip nama1 sendiri td mau ke perpus. Tp bntar lg kan sholat ,0
Karena saya lagi si surabaya sampai besok.. Hati kamis ke kantor gimana ?,0
Kartu SIM Anda telah berhasil diganti. Terima kasih,0
Kasih norek aja kesebelah. Siapa tau ada yg mau. Mereka jg punya hak untk udunan wkwk. Bilang bts waktu trfr. Kalau ada niat pasti segera kok.,0
Ke kantor siang aja..,0
Keknya pernah liat undangannya di prodi,0
Kita kmpul yu sblum puasa :-) waktunya ,0
kita lewat kolam renang? di gymnas atau gik,0
Kita yg stay di pdg aja mah tinggal cuss aja kapan meet up nya,0
Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya,0
Kok antara optimis dan ngga yah 😟,0
"koreksi saya kalau salah (bisi lupa) tapi bagus sih kalau anda mau coba-coba, nggak mubazir juga kok. Kalau mau dibalikin lagi ke CSV ya pake transformasi lagi.",0
krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI,0
ku ada 300 ratus nih di tabungan~ di nama1  aku tabungan ada berapa nama1 ? cabut sekarang juga #ManaAda~ :(,0
Kumpul dulu aja di lab basdat biar bareng2,0
"Kumpulnya makan daging, jadi gak usah ke resto :D",0
Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,0
Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,0
"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",0
Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0
Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,0
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0
Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0
Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0
Maaf bu kalau pesanannya bebek atau ayam ya,0
Maaf kaprodi kita itu siapa yah hehe,0
"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0
"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0
"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0
Maafin ya guys gak hari ini huhuhu,0
Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0
Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0
Makasih gais doakan kami yg masih berjuang ya 💪,0
Makasih semuanyaaa mohon doanya yaaa,0
"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0
Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0
Mandi?? Aku selesei isya mau bobo,0
Masak dikosan aku mau makan orek buatan kamu min,0
Masih boleh ikutan gaaaa wkwkwkwk,0
Masih ngerasa bersalah ama kalian sebenernya,0
Masih yang dekat sungai dulu kok diil 😁,0
Matikan services spt antivirus dll.,0
Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0
Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0
Mau nitip ga saya lagi di gerlong.,0
"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0
Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0
Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,0
Merica jeruk nipis aku ajaa,0
Mgkin periksa nama id di view jg sep,0
Min kalo ada inpo kosan perbulan share ya 😆,0
Min lg dmn? Mo ngambil sertifikat yg kompas hihu,0
"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",0
Minggunya pengen ke lembang git seharian ngubek bandung :(,0
Minta email github nya dong.,0
Mohon maaf lahir dan batin ipa3😚😚,0
Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial ,0
Ga ada birthday nya ? Wkwk,0
"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",0
Mul snack satu lagi teteh kasih rafael ya,0
Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),0
"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",0
"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",0
nama table table pasien_irj dan gnti data_pasien. lupa,0
Nanti aku push aja ya kuota modem lg hbs,0
Nanti aku siaraan diil,0
Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0
Nanti sync aja di github dekstop nya.,0
"Ngajak wida tuh, kan beliau habis seminar. Hihip",0
"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0
Nomor OTP anda adalah [8874] -Telkomsel-,0
Ntar aku kirim link nya,0
Numpang berteduh wkwk. Aku tak punya tempat tujuan~,0
"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",0
"nama1  udh nama1 transfer, maacih nur 😊",0
"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",0
"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0
Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0
Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0
Oh pantesan tau gitu lgsg foto dipusatnya aja put,0
"Oh saya udh berangkat kayanya, ga ada koneksi..",0
Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0
"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0
Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0
ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0
"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0
ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0
"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0
Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0
"Oke nama1, nanti udah beres bimbingan aku kesana",0
oke gais tp dsni udh redaan hujannya. dtggu ya,0
Oke kalau untuk dp harus berapa%?,0
"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0
oke. bentar aku solat dulu,0
Okeee kalau telor butuhnya segimana? ,0
Okeyyy malem aja ya bahas apa ajanya yg dibawa,0
Oo kalau kamu misalnya lanjut brp dit?,0
"ooh iya klo controler, ku kira td modelnya.",0
ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0
Ouhhh trs ngedeteksi apa dil? Output nya apa?,0
Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0
pada ngampus jamber gais?,0
Padahal mau kesana tapi kyknya nama1 belum balik,0
Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0
"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0
Pak kalau seporsi berapa ya ?,0
Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0
Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,0
Pak saya pake yang 6.0 malah bingung pak,0
"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0
"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0
"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0
Paket tadi sore mendadak habis.,0
"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0
"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0
"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0
Paspor di perpanjang bayar nya brp nuy?,0
"Patah hatinya level tinggi, jd bisa quotes begitu put",0
"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0
Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0
"penuh nama1 , si nama1  juga nyari, udh penuh..",0
"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0
"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0
"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",0
Perusahaannya apa aja kalau boleh tau?,0
"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",0
"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0
Pilihannya hemat 2 jt atau lulus oct kan nanggung,0
"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0
"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",0
pulang nya jam 8 (kecewa),0
"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0
"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0
"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",0
nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,0
Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0
"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0
"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0
"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0
Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,0
Salam jepret karet gelang. Hihip,0
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0
Saya brsik masih cuti bati ke kantor har rabu,0
"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0
"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0
Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0
Scroll up down olshop nama1,0
Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0
Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0
sekalian liburannya ke malaysia juga wkwk,0
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0
"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0
Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0
Selamat ulang tahun semoga panjang umur dan sehat selalu,0
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0
Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0
